collection_extra_deck - 2022-12-29
+-----------------------------------------------+-------+
|                      Card                     | Price |
|    Lumina, Lightsworn Summoner Super CP    |  293  |
|    Black Luster Soldier EOTB Ultra 1st     |  290  |
| Allure of Darkness Ultimate 1st 1 DE 2 IT  |  279  |
|     Allure of Darkness Ultimate 1st EN     |  279  |
|          Foolish Burial Super CP           |  250  |
|   Pot of Avarice Ultimate 1st 2 DE 1 EN    |  248  |
|     Chaos Emperor Dragon Ultimate 1st      |  239  |
|  Phoenix Wing Wind Blast Ultimate 1st NM   |  239  |
|         Cyber Dragon Ultimate 1st          |  224  |
| Pot of Greed Ultimate 1st - 2 EN 2 Foreign |  210  |
|    Brain Control Ultimate 1st 1 EN 1 DE    |  208  |
|        Tour Guide Ultimate Italian         |  200  |
|             Sangan Super RP01              |  199  |
|   Charge of the Light Brigade Secret 1st   |  196  |
|          Chaos Sorcerer Ultra TU           |  170  |
|      Dark Magician of Chaos DMOC 1st       |  169  |
|            Doom Lord Rare DR04             |  169  |
|  Phoenix Wing Wind Blast Ultimate 1st LP   |  166  |
|  Emegency Teleport Ultimate 1st 1 EN 2 DE  |  163  |
|        Thunder King Rai-Oh Ultimate        |  158  |
|          Smashing Ground Super CP          |  144  |
|          Dark Grepher Secret 1st           |  134  |
|           Threatening Roar CP07            |  131  |
|        Destiny Hero Dasher UTR 1st         |  129  |
|             Tragoedia Ultimate             |  127  |
|        Solar Recharge Ultimate 1st         |  125  |
|           Honest Ghost Unlimited           |  124  |
|             Maxx C Secret 1st              |  123  |
|           Mind Crush CP08 Super            |  118  |
|        Solemn Warning Ultimate 1st         |  117  |
|     Mystical Space Typhoon MST MRL 1st     |  114  |
|       Ring of Destruction Secret 1st       |  100  |
|              Krebos Super TU               |   98  |
|             Lyla Ultimate 1st              |   95  |
|             Tsukuyomi Ultimate             |   92  |
|             Dandylion Ultimate             |   91  |
|           Delinquent Duo MRL 1st           |   90  |
|            Mirror Force MRD 1st            |   90  |
|        Future Fusion UTR Unlimited         |   89  |
|           Pot of Duality Scr 1st           |   86  |
|       Crush Card Virus Ultimate 1st        |   85  |
|         Torrential Tribute LON 1st         |   84  |
|          Dimension Fusion IOC 1st          |   80  |
|         Archlord Kristya Unlimited         |   79  |
|               Demise UTR 1st               |   79  |
|         Machine Dupe Ultimate 1st          |   79  |
|           Cyber Jar Ultimate 1st           |   78  |
|              Snipe Hunter cp3              |   77  |
|              Ehren Secret 1st              |   68  |
|           Celestia Ultimate 1st            |   67  |
|          Enemy Controller AST 1st          |   67  |
|         Glowup Bulb Ultimate 2 EN          |   67  |
|             Dark Hole LOB 1st              |   65  |
|            Dekoichi UTR 1st NM             |   65  |
|           Tour Guide Secret 1st            |   62  |
|            Heavy Storm MRD 1st             |   59  |
|                Ruin UTR 1st                |   57  |
|             Doom Dozer UTR 1st             |   56  |
|          Call of the Haunted 1st           |   55  |
|           Debris Dragon Ultimate           |   53  |
|     Monster Reincarnation Ultimate 1st     |   51  |
|         Cyber Phoenix Ultimate 1st         |   50  |
|        Dark Lord Zerato Secret 1st         |   49  |
|                 Garoth TU                  |   49  |
|       Premature Burial Ultra 1st NM        |   45  |
|           Doomcalibur Knight TU            |   43  |
|            Battle Fader UTR 1st            |   42  |
|         Thunder King Rai-oh Secret         |   42  |
|       Giant Trunade - MRL Super 1st        |   39  |
|         Necro Gardna Ultimate 1st          |   39  |
|            Dekoichi UTR 1st LP             |   37  |
|   Diamond Dude Ultimate 1st - 2 EN 1 DE    |   37  |
|                Beckoning TU                |   34  |
|            Divine Wrath UTR 1st            |   30  |
|           Thunder Dragon MRD 1st           |   29  |
|          Tribe infecting MFC 1st           |   28  |
|           Royal Decree DB2 Super           |   27  |
|          Nobleman of Crossout 1st          |   26  |
|            D Hero Malicious 1st            |   24  |
|               Ryko LODT 1st                |   23  |
|          Rescue Rabbit Secret 1st          |   21  |
|          Card Destruction SDY 1st          |   20  |
| Return from Different Dimension DPKB Super |   20  |
|           Mind Control WC Super            |   18  |
|       Solemn Judgment MRD Unlimited        |   17  |
|        Harpie's Feather Duster SDD         |   15  |
|       Royal Oppression Rare LOD 1st        |   12  |
|         Destiny Hero Plasma Secret         |   11  |
|            Confiscation MRL 1st            |   10  |
|              Destiny Draw 1st              |   9   |
|         ROTA Reinforcement LOD 1st         |   8   |
|          Dark Mimic Lv3 Ultimate           |   7   |
|                 Gorz RP02                  |   7   |
|               Wulf LODT 1st                |   7   |
|          Graceful Charity SDP 1st          |   5   |
|              Aurkus LODT 1st               |   4   |
|                 Gorz DLG1                  |   2   |
|           Crush Card Virus GLD1            |   0   |
|               Dark Mimic Lv1               |   0   |
|            Gold Sarc GLD2 2009             |   0   |
|          Scapegoat Ultra RP01 ita          |   0   |
|            Snatch Steal MRL 1st            |   0   |
|                    test                    |   0   |
+--------------------------------------------+-------+
collection_extra_deck - 2023-01-16
+-----------------------------------------------+-------+
|                      Card                     | Price |
+-----------------------------------------------+-------+
|           Stardust Dragon Ghost 1st           |  1699 |
|         Ancient Fairy Dragon Ghost 1st        |  649  |
|       Cyber Dark Dragon Ultimate 1st GER      |  575  |
|           Stardust Dragon Ghost Unl           |  352  |
|       Red Dragon Archfiend Ultimate 1st       |  297  |
|       Cyber Twin Dragon Ultimate 1st GER      |  239  |
|     Trishula, Dragon of the Ice Barrier DT    |  239  |
|         Shooting Star Dragon Ghost 1st        |  230  |
|          Black Rose Dragon Ghost Unl          |  209  |
|           Goyo Guardian Ultimate 1st          |  189  |
|         Ancient Fairy Dragon Ghost Unl        |  179  |
|         Flame Wingman Ultimate 1st UDE        |  139  |
|         Power Tool Dragon Ultimate 1st        |  123  |
|          Colossal Fighter Ultimate TU         |   88  |
|                   Brionac DT                  |   86  |
|      Thought Ruler Archfiend Ultimate 1st     |   79  |
|              Leviathan Ghost 1st              |   78  |
|              Leviair Ultimate 1st             |   66  |
|               Catastor Ultimate               |   64  |
|      Avenging Knight Parshath Secret 1st      |   55  |
|          Red Nova Dragon Ultimate 1st         |   42  |
|           Scrap Dragon Ultimate 1st           |   40  |
|             Drill Warrior UTR 1st             |   39  |
|            Wind Up Zenmaity UTR 1st           |   36  |
|          Thousand Eyes Restrict RP02          |   30  |
|                 Laggia UTR 1st                |   26  |
|                  Junk Archer                  |   16  |
|                 Nitro Warrior                 |   14  |
|            Wind Up Zenmaity UTR Unl           |   14  |
|               Dolkka Secret 1st               |   9   |
|               Zenmaines Scr 1st               |   8   |
|                 Turbo Warrior                 |   7   |
|              Armory Arm Ultra 1st             |   6   |
|         Dark Strike Fighter Super 1st         |   5   |
|                 Utopia Ray UTR                |   5   |
|                 Zenmaister UTR                |   4   |
|                   Acid Golem                  |   2   |
|                Wind up Zenmaioh               |   2   |
|                     Utopia                    |   1   |
|                 Catastor DTP1                 |   0   |
|            Chimeratech Ultimate GER           |   0   |
|       Cyber Dark Dragon Ultimate UNL GER      |   0   |
|     Cyber End Dragon Ultimate UNL ITA GER     |   0   |
|                Dark Paladin DMG               |   0   |
| Formula Synchron ULTRA Advent Calendar GERMAN |   0   |
|                Hyper Librarian                |   0   |
|           Thousand Eyes Restrict MC1          |   0   |
|                      test                     |   0   |
+-----------------------------------------------+-------+
collection_old_school - 2023-01-16
+-------------------------------------------+-------+
|                    Card                   | Price |
+-------------------------------------------+-------+
|       Dark Magician Girl Secret 1st       |  2495 |
|         Blue-Eyes White Dragon DDS        |  2000 |
|  Winged kurbio lvl 10 ultimate 1st german |  494  |
|             Dark Magician DDS             |  447  |
|           Dark Paladin 1st Ultra          |  350  |
|          Gate Guardian Secret 1st         |  350  |
|     Winged kuribo ultimate 1st german     |  300  |
|       Dark Magician Girl Secret UNL       |  279  |
|      Chaos Emperor Dragon Secret 1st      |  243  |
|    EHERO bubbleman ultimate 1st german    |  205  |
|       bladeedge ultimate 1st italian      |  194  |
|           Buster Blade Ultra 1st          |  169  |
|      neos dolphin ultimate 1st german     |  118  |
|        Red Eyes Black Metal Dragon        |  113  |
|   neos dark panther ultimate 1st german   |  104  |
|      Blue Eyes White Dragon BPT 2002      |  101  |
|           Dark Magician BPT 2002          |  101  |
|       Red Eyes Black Dragon BPT 2002      |  100  |
|         neos air bird ultimate 1st        |  100  |
|         Slifer The Sky Dragon YMA         |   99  |
|         Blue Eyes Toon Dragon MRL         |   92  |
|            EHERO clayman secret           |   91  |
|    neos grand mole ultimate 1st german    |   84  |
|      Serpent Night Dragon Secret 1st      |   82  |
|             Obelisk JUMP PrScr            |   78  |
|             Harpies Pet Dragon            |   69  |
|         Blue-Eyes White Dragon LOB        |   65  |
|           Lava Golem Secret 1st           |   65  |
|   neos flare scarab ultimate 1st german   |   52  |
|          The Winged Dragon of Ra          |   48  |
|             Yata-Garasu Secret            |   41  |
|           Lava Golem Secret UNL           |   40  |
|              Jinzo Secret PSV             |   34  |
|             EHERO Neos secret             |   32  |
|            Summoned Skull Ultra           |   29  |
|             Queen's Knight UTR            |   28  |
|           B. Skull Dragon Ultra           |   26  |
|                Exodia Head                |   26  |
| Black Luster Soldier EOTB Ultra Unlimited |   25  |
|          Gate Guardian Secret UNL         |   25  |
|                Red Eyes LOB               |   24  |
|             Dark Magician LOB             |   23  |
|               Don Zaloog 1st              |   23  |
|    Chaos Emperor Dragon EOTE Secret unl   |   22  |
|            Reflect Bounder 1st            |   21  |
|             Time Wizard Ultra             |   20  |
|        Injection Fairy Lily Secret        |   17  |
|       Blue Eyes Ultimate JMP Secret       |   16  |
|           Dark Magician of Chaos          |   16  |
|              Exodia Left Leg              |   15  |
|             Jack's Knight UTR             |   15  |
|           Marauding Captain 1st           |   15  |
|              Mirror Force MRD             |   15  |
|              Exodia Left Arm              |   14  |
|              Exodia Right Leg             |   14  |
|             Gemini Elf Secret             |   14  |
|              Exodia Right Arm             |   13  |
|        Monster Reborn Unlimited LOB       |   13  |
|          Tri Horned Dragon Secret         |   13  |
|              Change of Heart              |   12  |
|             King's Knight UTR             |   12  |
|              Gaia LOB Vanilla             |   10  |
|         Premature Burial Ultra UNL        |   10  |
|     Thousand Eyes Restrict Secret MC1     |   10  |
|           Gaia Dragon Champ LOB           |   9   |
|           Buster Blade Ultra unl          |   8   |
|            Vampire Lord Secret            |   8   |
|        Serpent Night Dragon Secret        |   7   |
|         Thousand Dragon MRD secret        |   7   |
|           Magic Cylinder Secret           |   6   |
|          Barrel Dragon MRD Ultra          |   5   |
|       Forceful Sentry MRL Unlimited       |   3   |
|         Imperial Order PSV Secret         |   2   |
|          B Skull Dragon BPT 2002          |   0   |
|             EHERO Avian secret            |   0   |
|             EHERO Burst secret            |   0   |
|             EHERO Spark secret            |   0   |
|       Ring of Destruction Secret UNL      |   0   |
|         Summoned Skull BPT Reverse        |   0   |
|                    test                   |   0   |
+-------------------------------------------+-------+
buylist_cool_singles - 2023-01-16
+------------------------------------------------+-------+
|                      Card                      | Price |
+------------------------------------------------+-------+
|       Black Rose Dragon Ghost 1st - SEEK       |  2498 |
|                 Dad secret 1st                 |  999  |
|      Judgment Dragon Ultimate EURO Print       |  448  |
|     Dark Armed Dragon Ultimate EURO Print      |  380  |
|  Stardust Dragon Ghost unl extra - TCG / SEEK  |  352  |
|  Caius Shadow Monarch Ultimate TU EURO Print   |  345  |
|    Power Tool Dragon Ghost 1st - TCG / SEEK    |  326  |
|    red dragon archfiend Ultimate 1st - SEEK    |  297  |
|                 JD Secret 1st                  |  229  |
| Black Rose Dragon Ghost unl extra - TCG / SEEK |  209  |
|                      test                      |   0   |
+------------------------------------------------+-------+
buylist_cool_singles_t2 - 2023-01-16
+--------------------------------+-------+
|              Card              | Price |
+--------------------------------+-------+
|            dds bewd            |  2000 |
|        red eyes lob 1st        |  800  |
|          time wiz 1st          |  799  |
|             dds dm             |  693  |
|     Blue eyes toon scr 1st     |  400  |
|          b skull 1st           |  400  |
|       summoned skull 1st       |  398  |
| dark rainbow dragon secret 1st |  174  |
|           dds exodia           |  150  |
|            yata 1st            |  120  |
|         gemini scr 1st         |   93  |
|            ter 1st             |   85  |
|        vampire lord 1st        |   83  |
|     rainbow dragon scr 1st     |   82  |
|    Injection Fairy Lily 1st    |   74  |
|              test              |   0   |
+--------------------------------+-------+
buylist_foreign_converts - 2023-01-16
+------------------------------------+-------+
|                Card                | Price |
+------------------------------------+-------+
|         Maxx C Ultimate EN         |  694  |
| Plaguespreader Zombie Ultimate 1st |  680  |
|     Trap Dustshoot Super CP EN     |  405  |
|   Pot of Avarice Ultimate 1st EN   |  248  |
|   Pot of Greed Ultimate 1st - EN   |  210  |
|       Tour Guide Ultimate EN       |  200  |
|   Emegency Teleport Ultimate 1st   |  163  |
|         Krebos Super TU EN         |   98  |
|         Doomkaiser utr 1st         |   94  |
|     Diamond Dude Ultimate 1st      |   36  |
|        Armory Arm Ultra 1st        |   6   |
|      Scapegoat Ultra RP01 EN       |   0   |
|                test                |   0   |
+------------------------------------+-------+
buylist_edison - 2023-01-16
+------------------------+-------+
|          Card          | Price |
+------------------------+-------+
| Morphing Jar tp4 super |  223  |
|          test          |   0   |
+------------------------+-------+
collection_deck_builder - 2023-02-01
+--------------------------------------------+-------+
|                    Card                    | Price |
+--------------------------------------------+-------+
|           Book of Moon Super CP            |  741  |
|        Maxx C Ultimate - 1 EN 1 SP         |  688  |
|     Plaguespreader Zombie Ultimate 1st     |  556  |
|   Plaguespreader Zombie Ultimate 1st ITA   |  556  |
|         Lonefire Blossom Super CP          |  548  |
|           Magician of Faith cp2            |  524  |
|         Effect Veiler Ultimate 1st         |  519  |
|          Solemn Judgment MRD 1st           |  449  |
|          Judgment Dragon Ultimate          |  440  |
|            Jinzo Secret PSV 1st            |  425  |
|             Breaker TP7 super              |  414  |
|              Honest Ghost 1st              |  400  |
|     Trap Dustshoot Super CP 2 EN 1 DE      |  399  |
|     Night Assailant Super CP 3 EN 1 IT     |  380  |
|         Dark Armed Dragon Ultimate         |  379  |
|            Gravekeeper Spy CP03            |  369  |
|      Caius Shadow Monarch Ultimate TU      |  333  |
|           Spirit Reaper Super CP           |  309  |
|            DD Crow Ultimate 1st            |  293  |
|    Lumina, Lightsworn Summoner Super CP    |  293  |
|      Lightning Vortex Ultimate 1st FR      |  289  |
| Allure of Darkness Ultimate 1st 1 DE 2 IT  |  279  |
|     Allure of Darkness Ultimate 1st EN     |  279  |
|    Black Luster Soldier EOTB Ultra 1st     |  274  |
|         Cyber Dragon Ultimate 1st          |  251  |
|          Foolish Burial Super CP           |  249  |
|   Pot of Avarice Ultimate 1st 2 DE 1 EN    |  248  |
|     Chaos Emperor Dragon Ultimate 1st      |  239  |
|        Tour Guide Ultimate Italian         |  223  |
| Pot of Greed Ultimate 1st - 2 EN 2 Foreign |  212  |
|    Brain Control Ultimate 1st 1 EN 1 DE    |  208  |
|  Phoenix Wing Wind Blast Ultimate 1st NM   |  199  |
|   Charge of the Light Brigade Secret 1st   |  196  |
|             Sangan Super RP01              |  195  |
|          Chaos Sorcerer Ultra TU           |  169  |
|      Dark Magician of Chaos DMOC 1st       |  168  |
|  Phoenix Wing Wind Blast Ultimate 1st LP   |  166  |
|          Dark Grepher Secret 1st           |  159  |
|  Emegency Teleport Ultimate 1st 1 EN 2 DE  |  158  |
|             Tragoedia Ultimate             |  157  |
|        Thunder King Rai-Oh Ultimate        |  156  |
|          Smashing Ground Super CP          |  144  |
|           Honest Ghost Unlimited           |  138  |
|           Threatening Roar CP07            |  131  |
|        Destiny Hero Dasher UTR 1st         |  125  |
|        Solar Recharge Ultimate 1st         |  125  |
|             Maxx C Secret 1st              |  120  |
|           Mind Crush CP08 Super            |  117  |
|        Solemn Warning Ultimate 1st         |  115  |
|            Doom Lord Rare DR04             |  111  |
|       Ring of Destruction Secret 1st       |  100  |
|              Krebos Super TU               |   97  |
|             Lyla Ultimate 1st              |   97  |
|             Dandylion Ultimate             |   91  |
|             Tsukuyomi Ultimate             |   91  |
|            Mirror Force MRD 1st            |   90  |
|       Crush Card Virus Ultimate 1st        |   88  |
|        Future Fusion UTR Unlimited         |   88  |
|          Dimension Fusion IOC 1st          |   81  |
|         Archlord Kristya Unlimited         |   79  |
|           Cyber Jar Ultimate 1st           |   79  |
|         Machine Dupe Ultimate 1st          |   78  |
|         Torrential Tribute LON 1st         |   78  |
|           Delinquent Duo MRL 1st           |   77  |
|              Snipe Hunter cp3              |   77  |
|     Mystical Space Typhoon MST MRL 1st     |   74  |
|           Celestia Ultimate 1st            |   68  |
|          Enemy Controller AST 1st          |   66  |
|            Snatch Steal MRL 1st            |   66  |
|             Dark Hole LOB 1st              |   65  |
|           Pot of Duality Scr 1st           |   65  |
|           Tour Guide Secret 1st            |   63  |
|         Glowup Bulb Ultimate 2 EN          |   62  |
|          Call of the Haunted 1st           |   60  |
|            Dekoichi UTR 1st NM             |   60  |
|               Demise UTR 1st               |   59  |
|              Ehren Secret 1st              |   59  |
|            Heavy Storm MRD 1st             |   59  |
|                Ruin UTR 1st                |   57  |
|             Doom Dozer UTR 1st             |   56  |
|     Monster Reincarnation Ultimate 1st     |   54  |
|                 Garoth TU                  |   48  |
|           Debris Dragon Ultimate           |   46  |
|       Premature Burial Ultra 1st NM        |   45  |
|            Battle Fader UTR 1st            |   42  |
|         Cyber Phoenix Ultimate 1st         |   41  |
|        Dark Lord Zerato Secret 1st         |   41  |
|                Beckoning TU                |   39  |
|            Dekoichi UTR 1st LP             |   39  |
|         Necro Gardna Ultimate 1st          |   39  |
|         Thunder King Rai-oh Secret         |   38  |
|   Diamond Dude Ultimate 1st - 2 EN 1 DE    |   33  |
|           Doomcalibur Knight TU            |   33  |
|       Giant Trunade - MRL Super 1st        |   31  |
|            D Hero Malicious 1st            |   28  |
|            Divine Wrath UTR 1st            |   28  |
|          Nobleman of Crossout 1st          |   26  |
|          Tribe infecting MFC 1st           |   25  |
| Return from Different Dimension DPKB Super |   22  |
|               Ryko LODT 1st                |   22  |
|          Rescue Rabbit Secret 1st          |   21  |
|          Card Destruction SDY 1st          |   20  |
|           Royal Decree DB2 Super           |   20  |
|        Harpie's Feather Duster SDD         |   15  |
|           Mind Control WC Super            |   14  |
|       Solemn Judgment MRD Unlimited        |   13  |
|         Destiny Hero Plasma Secret         |   12  |
|       Royal Oppression Rare LOD 1st        |   12  |
|            Confiscation MRL 1st            |   9   |
|          Dark Mimic Lv3 Ultimate           |   9   |
|              Destiny Draw 1st              |   8   |
|         ROTA Reinforcement LOD 1st         |   8   |
|                 Gorz RP02                  |   7   |
|               Wulf LODT 1st                |   7   |
|          Graceful Charity SDP 1st          |   5   |
|              Aurkus LODT 1st               |   4   |
|                 Gorz DLG1                  |   2   |
|           Crush Card Virus GLD1            |   0   |
|               Dark Mimic Lv1               |   0   |
|            Gold Sarc GLD2 2009             |   0   |
|          Scapegoat Ultra RP01 ita          |   0   |
|           Thunder Dragon MRD 1st           |   0   |
|                    test                    |   0   |
+--------------------------------------------+-------+
collection_extra_deck - 2023-02-01
+-----------------------------------------------+-------+
|                      Card                     | Price |
+-----------------------------------------------+-------+
|           Stardust Dragon Ghost 1st           |  1649 |
|         Ancient Fairy Dragon Ghost 1st        |  648  |
|       Cyber Dark Dragon Ultimate 1st GER      |  574  |
|           Stardust Dragon Ghost Unl           |  352  |
|       Red Dragon Archfiend Ultimate 1st       |  297  |
|     Trishula, Dragon of the Ice Barrier DT    |  237  |
|       Cyber Twin Dragon Ultimate 1st GER      |  229  |
|         Shooting Star Dragon Ghost 1st        |  219  |
|          Black Rose Dragon Ghost Unl          |  210  |
|           Goyo Guardian Ultimate 1st          |  188  |
|         Ancient Fairy Dragon Ghost Unl        |  178  |
|         Flame Wingman Ultimate 1st UDE        |  150  |
|         Power Tool Dragon Ultimate 1st        |  123  |
|                   Brionac DT                  |   94  |
|          Colossal Fighter Ultimate TU         |   88  |
|      Thought Ruler Archfiend Ultimate 1st     |   79  |
|              Leviathan Ghost 1st              |   78  |
|               Catastor Ultimate               |   64  |
|              Leviair Ultimate 1st             |   59  |
|      Avenging Knight Parshath Secret 1st      |   47  |
|          Red Nova Dragon Ultimate 1st         |   43  |
|           Scrap Dragon Ultimate 1st           |   40  |
|             Drill Warrior UTR 1st             |   39  |
|            Wind Up Zenmaity UTR 1st           |   31  |
|          Thousand Eyes Restrict RP02          |   30  |
|                 Laggia UTR 1st                |   25  |
|                 Nitro Warrior                 |   17  |
|            Wind Up Zenmaity UTR Unl           |   13  |
|               Dolkka Secret 1st               |   9   |
|                 Turbo Warrior                 |   9   |
|               Zenmaines Scr 1st               |   8   |
|              Armory Arm Ultra 1st             |   6   |
|         Dark Strike Fighter Super 1st         |   5   |
|                 Utopia Ray UTR                |   5   |
|                 Zenmaister UTR                |   4   |
|                   Acid Golem                  |   2   |
|                Wind up Zenmaioh               |   2   |
|                 Catastor DTP1                 |   0   |
|            Chimeratech Ultimate GER           |   0   |
|       Cyber Dark Dragon Ultimate UNL GER      |   0   |
|     Cyber End Dragon Ultimate UNL ITA GER     |   0   |
|                Dark Paladin DMG               |   0   |
| Formula Synchron ULTRA Advent Calendar GERMAN |   0   |
|                Hyper Librarian                |   0   |
|                  Junk Archer                  |   0   |
|           Thousand Eyes Restrict MC1          |   0   |
|                     Utopia                    |   0   |
|                      test                     |   0   |
+-----------------------------------------------+-------+
collection_old_school - 2023-02-01
+-------------------------------------------+-------+
|                    Card                   | Price |
+-------------------------------------------+-------+
|       Dark Magician Girl Secret 1st       |  2494 |
|         Blue-Eyes White Dragon DDS        |  2204 |
|  Winged kurbio lvl 10 ultimate 1st german |  479  |
|             Dark Magician DDS             |  447  |
|          Gate Guardian Secret 1st         |  350  |
|           Dark Paladin 1st Ultra          |  334  |
|     Winged kuribo ultimate 1st german     |  277  |
|      Chaos Emperor Dragon Secret 1st      |  243  |
|       Dark Magician Girl Secret UNL       |  229  |
|       bladeedge ultimate 1st italian      |  196  |
|           Buster Blade Ultra 1st          |  169  |
|    EHERO bubbleman ultimate 1st german    |  150  |
|            EHERO clayman secret           |  135  |
|           Dark Magician BPT 2002          |  125  |
|      neos dolphin ultimate 1st german     |  117  |
|         Slifer The Sky Dragon YMA         |  103  |
|   neos dark panther ultimate 1st german   |  103  |
|       Red Eyes Black Dragon BPT 2002      |  101  |
|        Red Eyes Black Metal Dragon        |   99  |
|         neos air bird ultimate 1st        |   98  |
|      Blue Eyes White Dragon BPT 2002      |   90  |
|         Blue Eyes Toon Dragon MRL         |   89  |
|             Obelisk JUMP PrScr            |   88  |
|    neos grand mole ultimate 1st german    |   84  |
|      Serpent Night Dragon Secret 1st      |   80  |
|           Lava Golem Secret 1st           |   75  |
|         Blue-Eyes White Dragon LOB        |   64  |
|             Harpies Pet Dragon            |   59  |
|   neos flare scarab ultimate 1st german   |   51  |
|          The Winged Dragon of Ra          |   48  |
|             Yata-Garasu Secret            |   39  |
|              Jinzo Secret PSV             |   38  |
|       Ring of Destruction Secret UNL      |   37  |
|             EHERO Neos secret             |   32  |
|          Gate Guardian Secret UNL         |   28  |
|             Queen's Knight UTR            |   28  |
|                Exodia Head                |   27  |
|           Lava Golem Secret UNL           |   27  |
|           B. Skull Dragon Ultra           |   25  |
|               Don Zaloog 1st              |   24  |
| Black Luster Soldier EOTB Ultra Unlimited |   23  |
|             Dark Magician LOB             |   23  |
|                Red Eyes LOB               |   23  |
|            Summoned Skull Ultra           |   23  |
|    Chaos Emperor Dragon EOTE Secret unl   |   22  |
|            Reflect Bounder 1st            |   21  |
|             Time Wizard Ultra             |   20  |
|        Injection Fairy Lily Secret        |   18  |
|       Blue Eyes Ultimate JMP Secret       |   16  |
|             Jack's Knight UTR             |   16  |
|              Exodia Left Leg              |   15  |
|             King's Knight UTR             |   15  |
|        Monster Reborn Unlimited LOB       |   15  |
|              Exodia Left Arm              |   14  |
|             Gemini Elf Secret             |   14  |
|              Mirror Force MRD             |   14  |
|          Tri Horned Dragon Secret         |   14  |
|           Dark Magician of Chaos          |   13  |
|              Exodia Right Leg             |   13  |
|           Marauding Captain 1st           |   13  |
|              Exodia Right Arm             |   12  |
|              Gaia LOB Vanilla             |   10  |
|     Thousand Eyes Restrict Secret MC1     |   10  |
|           Buster Blade Ultra unl          |   9   |
|         Premature Burial Ultra UNL        |   9   |
|              Change of Heart              |   8   |
|           Magic Cylinder Secret           |   8   |
|        Serpent Night Dragon Secret        |   7   |
|            Vampire Lord Secret            |   7   |
|           Gaia Dragon Champ LOB           |   6   |
|          Barrel Dragon MRD Ultra          |   5   |
|         Thousand Dragon MRD secret        |   5   |
|       Forceful Sentry MRL Unlimited       |   3   |
|         Imperial Order PSV Secret         |   2   |
|          B Skull Dragon BPT 2002          |   0   |
|             EHERO Avian secret            |   0   |
|             EHERO Burst secret            |   0   |
|             EHERO Spark secret            |   0   |
|         Summoned Skull BPT Reverse        |   0   |
|                    test                   |   0   |
+-------------------------------------------+-------+
buylist_cool_singles - 2023-02-01
+------------------------------------------------+-------+
|                      Card                      | Price |
+------------------------------------------------+-------+
|       Black Rose Dragon Ghost 1st - SEEK       |  2498 |
|      Judgment Dragon Ultimate EURO Print       |  440  |
|                 Dad secret 1st                 |  398  |
|     Dark Armed Dragon Ultimate EURO Print      |  379  |
|  Stardust Dragon Ghost unl extra - TCG / SEEK  |  352  |
|  Caius Shadow Monarch Ultimate TU EURO Print   |  333  |
|    Power Tool Dragon Ghost 1st - TCG / SEEK    |  326  |
|    red dragon archfiend Ultimate 1st - SEEK    |  297  |
|                 JD Secret 1st                  |  229  |
| Black Rose Dragon Ghost unl extra - TCG / SEEK |  210  |
|                      test                      |   0   |
+------------------------------------------------+-------+
buylist_cool_singles_t2 - 2023-02-01
+--------------------------------+-------+
|              Card              | Price |
+--------------------------------+-------+
|            dds bewd            |  2204 |
|        red eyes lob 1st        |  800  |
|          time wiz 1st          |  799  |
|     Blue eyes toon scr 1st     |  400  |
|             dds dm             |  399  |
|          b skull 1st           |  398  |
|       summoned skull 1st       |  398  |
| dark rainbow dragon secret 1st |  174  |
|           dds exodia           |  152  |
|     rainbow dragon scr 1st     |  116  |
|            yata 1st            |   98  |
|         gemini scr 1st         |   93  |
|            ter 1st             |   85  |
|        vampire lord 1st        |   82  |
|    Injection Fairy Lily 1st    |   73  |
|              test              |   0   |
+--------------------------------+-------+
buylist_foreign_converts - 2023-02-01
+------------------------------------+-------+
|                Card                | Price |
+------------------------------------+-------+
|         Maxx C Ultimate EN         |  688  |
| Plaguespreader Zombie Ultimate 1st |  556  |
|     Trap Dustshoot Super CP EN     |  399  |
|   Pot of Avarice Ultimate 1st EN   |  248  |
|       Tour Guide Ultimate EN       |  223  |
|   Pot of Greed Ultimate 1st - EN   |  212  |
|   Emegency Teleport Ultimate 1st   |  158  |
|         Krebos Super TU EN         |   97  |
|         Doomkaiser utr 1st         |   93  |
|     Diamond Dude Ultimate 1st      |   33  |
|        Armory Arm Ultra 1st        |   6   |
|      Scapegoat Ultra RP01 EN       |   0   |
|                test                |   0   |
+------------------------------------+-------+
buylist_edison - 2023-02-01
+------------------------+-------+
|          Card          | Price |
+------------------------+-------+
| Morphing Jar tp4 super |  216  |
|          test          |   0   |
+------------------------+-------+
buylist_cool_singles - 2023-02-04
+------------------------------------------------+-------+
|                      Card                      | Price |
+------------------------------------------------+-------+
|       Black Rose Dragon Ghost 1st - SEEK       |  2498 |
|      Judgment Dragon Ultimate EURO Print       |  440  |
|                 Dad secret 1st                 |  398  |
|     Dark Armed Dragon Ultimate EURO Print      |  379  |
|  Stardust Dragon Ghost unl extra - TCG / SEEK  |  352  |
|  Caius Shadow Monarch Ultimate TU EURO Print   |  333  |
|    Power Tool Dragon Ghost 1st - TCG / SEEK    |  326  |
|    red dragon archfiend Ultimate 1st - SEEK    |  297  |
|                 JD Secret 1st                  |  229  |
| Black Rose Dragon Ghost unl extra - TCG / SEEK |  210  |
|                      test                      |   0   |
